"Survey","Method","Reef_1","Reef_2","Site","Survey_Day","Dive_No","Transect","OpCode","Family","Genus","Species","Number","Length_mm","Comment","Reader","T_ID","Date","Site_lat","Site_long","Depth_m","Temperature","Situation","Habitat","Aspect_descriptive","Aspect_scale","Benthic_Complexity","Zero_obs","Binomial","Biomass.Constant.A","Biomass.Constant.B","Biomass.Constant.C","Trophic.Level","Trophic.Group","Functional.Group","Weight_G.sp","Biomass_G","Length_cm"
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T3","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T3","22/07/2021",-17.100605,151.904616,72.2,25.6,"outer","outer_reef","moderate_slope",2,2,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T3","Lihou_Margret_1_July2021","Pomacentridae","Acanthochromis","polyacanthus",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T3","22/07/2021",-17.100605,151.904616,72.2,25.6,"outer","outer_reef","moderate_slope",2,2,FALSE,"Acanthochromis polyacanthus",0.0429,3.045,0.667,2.69,"omnivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T3","Lihou_Margret_1_July2021","Chaetodontidae","Chaetodon","kleinii",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T3","22/07/2021",-17.100605,151.904616,72.2,25.6,"outer","outer_reef","moderate_slope",2,2,FALSE,"Chaetodon kleinii",0.0449,3.036,0.827,3.18,"omnivore","corallivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T3","Lihou_Margret_1_July2021","Chaetodontidae","Chaetodon","kleinii",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T3","22/07/2021",-17.100605,151.904616,72.2,25.6,"outer","outer_reef","moderate_slope",2,2,FALSE,"Chaetodon kleinii",0.0449,3.036,0.827,3.18,"omnivore","corallivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T3","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T3","22/07/2021",-17.100605,151.904616,72.2,25.6,"outer","outer_reef","moderate_slope",2,2,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T4","Lihou_Margret_1_July2021","Carcharhinidae","Carcharhinus","tilstoni",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T4","22/07/2021",-17.100605,151.904616,62,25.5,"outer","outer_reef","gentle_slope",1,0,FALSE,"Carcharhinus tilstoni",0.00468,3.1,1,4.2,"piscivore","piscivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T4","Lihou_Margret_1_July2021","Lethrinidae","Gymnocranius","grandoculis",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T4","22/07/2021",-17.100605,151.904616,62,25.5,"outer","outer_reef","gentle_slope",1,0,FALSE,"Gymnocranius grandoculis",0.026616,2.878493,1,3.98,"piscivore","pisci-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T4","Lihou_Margret_1_July2021","Lethrinidae","Gymnocranius","grandoculis",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T4","22/07/2021",-17.100605,151.904616,62,25.5,"outer","outer_reef","gentle_slope",1,0,FALSE,"Gymnocranius grandoculis",0.026616,2.878493,1,3.98,"piscivore","pisci-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T4","Lihou_Margret_1_July2021","Lethrinidae","Gymnocranius","grandoculis",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T4","22/07/2021",-17.100605,151.904616,62,25.5,"outer","outer_reef","gentle_slope",1,0,FALSE,"Gymnocranius grandoculis",0.026616,2.878493,1,3.98,"piscivore","pisci-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T4","Lihou_Margret_1_July2021","Carcharhinidae","Carcharhinus","tilstoni",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T4","22/07/2021",-17.100605,151.904616,62,25.5,"outer","outer_reef","gentle_slope",1,0,FALSE,"Carcharhinus tilstoni",0.00468,3.1,1,4.2,"piscivore","piscivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Zanclidae","Zanclus","cornutus",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Zanclus cornutus",0.0147,3.36991,1,2.49,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Labridae","Bodianus","loxozonus",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Bodianus loxozonus",0.01202,3.06,1,3.55,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Acanthuridae","Acanthurus","pyroferus",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Acanthurus pyroferus",0.02291,2.96,1,2,"herbivore-detritivore","cropper/grazer",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Lethrinidae","Monotaxis","grandoculis",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Monotaxis grandoculis",0.041756,2.851508,0.95,3.4,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Serranidae","Pseudanthias","pleurotaenia",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pseudanthias pleurotaenia",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Acanthuridae","Acanthurus","thompsoni",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Acanthuridae","Acanthurus","thompsoni",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Acanthuridae","Acanthurus","pyroferus",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Acanthurus pyroferus",0.02291,2.96,1,2,"herbivore-detritivore","cropper/grazer",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Acanthuridae","Acanthurus","thompsoni",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Serranidae","Pseudanthias","pleurotaenia",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pseudanthias pleurotaenia",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Carcharhinidae","Carcharhinus","tilstoni",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Carcharhinus tilstoni",0.00468,3.1,1,4.2,"piscivore","piscivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Chaetodontidae","Chaetodon","unimaculatus",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Chaetodon unimaculatus",0.0533,2.83328,1,3.21,"invertivore-sessile","corallivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Carcharhinidae","Carcharhinus","tilstoni",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Carcharhinus tilstoni",0.00468,3.1,1,4.2,"piscivore","piscivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Carangidae","Caranx","melampygus",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Caranx melampygus",0.017067,2.943245,1,4.28,"piscivore","pisci-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Balistidae","Balistapus","undulatus",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Balistapus undulatus",0.0565,2.947,0.840689,3.37,"invertivore-mobile","macro-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Balistidae","Sufflamen","bursa",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Sufflamen bursa",0.0257,2.94,1,2.9,"invertivore-mobile","micro-invertivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Serranidae","Pseudanthias","huchtii",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pseudanthias huchtii",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Serranidae","Pseudanthias","pleurotaenia",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pseudanthias pleurotaenia",0.00933,2.97,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Acanthuridae","Acanthurus","thompsoni",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Scaridae","Scarus","longipinnis",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Scarus longipinnis",0.01445,3.04,1,2,"herbivore-detritivore","scraper",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Pomacanthidae","Genicanthus","melanospilos",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Genicanthus melanospilos",0.0302,2.89,1,3.4,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
"Jul_21","ROV_single","Lihou","Margaret Cay","MARG-01","D1","Dive_1","T5","Lihou_Margret_1_July2021","Caesionidae","Pterocaesio","tile",1,NA,NA,"TQ","Jul_21-MARG-01-D1-Dive_1-T5","22/07/2021",-17.100605,151.904616,53.3,25.6,"outer","outer_reef","steep_slope",3,1,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",NA,NA,NA
